x,xerr,y,yerr,
3.5999999,0.0500000715,0.00929845776,0.00015948691,0.00695283059
3.70000005,0.0499999523,0.00941062998,0.000163432909,0.00687260414
3.79999995,0.0499999523,0.00938636065,0.000167846447,0.00679217698
3.90249991,0.0525000095,0.00933563709,0.000167682418,0.00671618525
4.01000023,0.0550000668,0.00917086564,0.000166561716,0.00663921516
4.11999989,0.0550000668,0.00967937987,0.000175878013,0.00656075263
4.23000002,0.0549998283,0.0095022684,0.000178659087,0.00648787292
4.34000015,0.0550000668,0.00986567978,0.000186026562,0.00641755573
4.44999981,0.0550000668,0.00971150864,0.000190940977,0.00634738104
4.55999994,0.0549998283,0.00987166818,0.000195261731,0.00628201058
4.69750023,0.0825002193,0.009888581,0.000165918667,0.00620282954
4.86250019,0.0824999809,0.00981657207,0.000172974338,0.00611156924
5.03250027,0.0874998569,0.00995314866,0.000175276393,0.00602214318
5.21000004,0.0900001526,0.00978485402,0.000178022776,0.00593322096
5.39000034,0.0899999142,0.00979466364,0.000186174846,0.00584732741
5.56999969,0.0899999142,0.01010733,0.000195644738,0.00576544134
5.75,0.0900001526,0.0106183821,0.000207403515,0.00568725495
5.96000004,0.119999886,0.0105580082,0.000189931816,0.00560073368
6.20249987,0.122499943,0.0115291765,0.000205704098,0.00550566707
6.42249966,0.0975000858,0.0138207776,0.000263140711,0.00542359846
6.68249989,0.162499905,0.0106606754,0.000195186076,0.00533277029
7.03999996,0.195000172,0.00992427208,0.000190098392,0.00521519175
7.46749973,0.232499838,0.010126031,0.000201201867,0.00508531975
8.05249977,0.352499962,0.00992168207,0.000196009365,0.00492518675
9.08500004,0.680000305,0.0100920936,0.000198332549,0.00468345033
9.84250069,0.0774998665,0.00951760914,0.000789660087,0.00451528467
