TIME,RATE,SOURCE,BACK,FRACEXP,S_B,SBF,F2,SF,SF2
361144956.1827,4.130302,1.65,0.03,0.8655652,1.62,3.8496850865167,0.932058984189703,3.92097555108182,4.20678907407407
361145156.1827,4.032685,1.61,0.04,0.8629428,1.57,3.72109663560892,0.922734266526873,3.81590164543335,4.13542856687898
361145356.1827,3.888831,1.475,0.035,0.8158957,1.44,3.25612817642028,0.837302566354846,3.33527018070827,3.98335119791667
361145556.1827,3.813786,1.51,0.035,0.8548681,1.475,3.46781977575234,0.909285359942153,3.5501070246685,3.90428261694915
361145756.1827,3.549504,1.415,0.035,0.8597857,1.38,3.26046296522765,0.918568612749176,3.34315586651966,3.63952765217391
361145956.1827,3.452537,1.375,0.04,0.8654276,1.335,3.17198917740699,0.918741544958675,3.26703005163641,3.55598380149813
361146156.1827,3.381266,1.365,0.06,0.8566242,1.305,3.07353154475168,0.90898839214415,3.21484333991268,3.53672650574713
361146356.1827,3.49495,1.385,0.04,0.8551626,1.345,3.16311282220601,0.905052381924208,3.25718309201139,3.59888903345725
361146556.1827,3.718336,1.5,0.04,0.8653624,1.46,3.4687657384747,0.932881196985613,3.56380041624113,3.82020821917808
361146756.1827,3.751801,1.495,0.035,0.8630611,1.46,3.4607922460987,0.922434917549919,3.54375644377915,3.84174143493151
361146956.1827,3.481032,1.4,0.03,0.8668684,1.37,3.25984334270838,0.936458884235588,3.3312267735706,3.55725897810219
361147156.1827,3.094573,1.25,0.055,0.8679802,1.195,2.84660309063809,0.919869426456605,2.97761829564654,3.2370010460251
361147356.1827,3.624573,1.4,0.015,0.8524339,1.385,3.24830733165912,0.896190346189502,3.2834875554677,3.6638283032491
361147556.1827,3.461258,1.395,0.035,0.8629487,1.36,3.22338935197173,0.93127682246505,3.30634422500042,3.55033449264706
361147756.1827,3.606029,1.475,0.055,0.8661028,1.42,3.37622989614034,0.936273639546532,3.50699936394859,3.74569913732394
361147956.1827,3.991734,1.605,0.05,0.8615949,1.555,3.68058035765541,0.922050506786127,3.7989269929498,4.1200855755627
361148156.1827,3.827546,1.53,0.025,0.8651178,1.505,3.57480524665108,0.933967938373852,3.63418739360542,3.89112649833887
361148356.1827,3.613316,1.45,0.025,0.86788,1.425,3.3941447466942,0.939343458112768,3.45369114575901,3.67670750877193
361148556.1827,3.753186,1.515,0.025,0.8706519,1.49,3.5588164081304,0.948212107827963,3.61852809283058,3.81615891946309
361148756.1827,3.49726,1.4,0.03,0.862999,1.37,3.24725407703786,0.928513772792948,3.31836183054964,3.57384233576642
361148956.1827,3.312605,1.35,0.05,0.8635138,1.3,3.08292266565215,0.930664134616759,3.20149661433108,3.44001288461539
361149156.1827,3.425142,1.35,0.02,0.860847,1.33,3.14566697450973,0.918404835335214,3.19297023728431,3.47664789473684
361149356.1827,3.559491,1.435,0.03,0.8661919,1.405,3.34086315347513,0.938578901723625,3.41219830977709,3.63549436654804
361149556.1827,3.741622,1.495,0.035,0.8565916,1.46,3.43847491947473,0.918979768526785,3.52090411274981,3.83131841780822
361149756.1827,3.548104,1.395,0.02,0.8618677,1.375,3.25542042816551,0.917509866724738,3.30277199802973,3.59971278545455
361149956.1827,3.701143,1.485,0.03,0.8683887,1.455,3.46736382499107,0.936835951756274,3.53885586261975,3.77745522680412
361150156.1827,3.764197,1.52,0.06,0.8564653,1.46,3.43804066751598,0.913353011948095,3.57933001001664,3.91889002739726
361150356.1827,3.108544,1.28,0.055,0.8743036,1.225,2.93657649099594,0.944679081588018,3.06842278242841,3.24811128163265
361150556.1827,3.461224,1.42,0.07,0.8657494,1.35,3.20866188651905,0.927030982831232,3.37503694730152,3.64069487407407
361150756.1827,3.33673,1.375,0.085,0.8638941,1.29,3.06037151392332,0.917176850965861,3.26202390049966,3.55659205426357
361150956.1827,3.772187,1.55,0.08,0.8679505,1.47,3.50157511735498,0.928261275847401,3.69213702850355,3.97747608843537
361151156.1827,3.5831,1.465,0.075,0.8700212,1.39,3.31787642463336,0.92597929854968,3.49689853387617,3.77643273381295
361151356.1827,3.51117,1.45,0.09,0.8587213,1.36,3.2097915577333,0.914165807332968,3.422204234348,3.74352683823529
361151556.1827,3.208832,1.335,0.1,0.8563387,1.235,2.9078374776101,0.906198104983403,3.14328990494695,3.4686564534413
361151756.1827,3.126006,1.285,0.085,0.8627217,1.2,2.84352152261609,0.909634057841248,3.04493763046806,3.347431425
361151956.1827,3.669172,1.495,0.07,0.8619565,1.425,3.37409895951094,0.919580482874868,3.5398441715571,3.84941202807018
361152156.1827,3.70864,1.495,0.055,0.8630152,1.44,3.41322746240236,0.92034477932675,3.54359378909134,3.85028944444444
361152356.1827,3.264302,1.325,0.065,0.8544589,1.26,2.96112901904066,0.9071247142699,3.11388567478482,3.43269853174603
361152556.1827,3.201726,1.285,0.03,0.8672181,1.255,2.98725131688769,0.933012792752314,3.05865971490095,3.27826128286853
361152756.1827,2.988765,1.35,0.19,0.8700954,1.16,2.76908074779098,0.926496645869106,3.22263707717053,3.47830409482759
361152956.1827,3.403342,1.37,0.055,0.8633508,1.315,3.11798657702063,0.916154349759922,3.24839666199108,3.5456871026616
361153156.1827,3.395347,1.405,0.055,0.8714996,1.35,3.22716548280381,0.950467060599051,3.35864259506618,3.53367595185185
361153356.1827,2.888013,1.175,0.045,0.8682795,1.13,2.69257270568633,0.932327072518831,2.79979905237295,3.00302236725664
361153556.1827,3.049528,1.22,0.04,0.8580132,1.18,2.78299486796855,0.912598562127828,2.87733367705223,3.15290183050847
361153756.1827,3.107964,1.24,0.035,0.8623039,1.205,2.85417680474856,0.918342942437094,2.93707820571636,3.19823681327801
361153956.1827,2.65749,1.075,0.04,0.8608354,1.035,2.44791545260069,0.921138161423256,2.54252088072052,2.76019492753623
361154156.1827,2.765418,1.125,0.06,0.8616247,1.065,2.520858452233,0.911565069813318,2.66287864672501,2.9212161971831
361154356.1827,3.058868,1.25,0.04,0.8728831,1.21,2.8965010081389,0.946919255142392,2.99225310758151,3.15998760330578
361154556.1827,2.68582,1.09,0.06,0.8587463,1.03,2.43100585119932,0.905126125801176,2.57261784253131,2.84227553398058
361154756.1827,3.228647,1.305,0.035,0.8639091,1.27,3.01296908774977,0.933198670449192,3.09600366890823,3.31762546062992
361154956.1827,3.15172,1.265,0.055,0.8595166,1.21,2.85804252764499,0.906819935668458,2.98795355162885,3.29498
361155156.1827,3.358732,1.355,0.035,0.8662148,1.32,3.13881875541273,0.934524920539278,3.2220450102911,3.44778928787879
361155356.1827,3.177027,1.3,0.055,0.8624291,1.245,2.9492904910528,0.928317729453604,3.07958043242461,3.31737759036145
361155556.1827,3.291314,1.315,0.03,0.8569918,1.285,3.02754033232718,0.919857641150974,3.09822220779007,3.3681540155642
361155756.1827,3.485676,1.395,0.025,0.8682088,1.37,3.2642157664687,0.936465628609399,3.32378174760864,3.54928322627737
361155956.1827,3.686497,1.485,0.05,0.8588097,1.435,3.38710152812001,0.918785917395296,3.50511900296739,3.8149463728223
361156156.1827,3.438256,1.395,0.04,0.8688505,1.355,3.23054855579939,0.939589302192562,3.32591530283406,3.53975433210332
361156356.1827,3.372432,1.345,0.04,0.8568736,1.305,3.07429817911427,0.911596788049181,3.16852954092621,3.47580156321839
361156556.1827,3.289476,1.3,0.03,0.8544716,1.27,2.98466794804354,0.907338417438992,3.05517191532016,3.36718015748031
361156756.1827,3.374821,1.34,0.03,0.8648158,1.31,3.11068493169015,0.921733310208201,3.1819219911945,3.45210697709924
361156956.1827,3.179869,1.29,0.04,0.8673886,1.25,2.97585725762925,0.935842721077266,3.07108468987338,3.281624808
361157156.1827,3.104691,1.24,0.04,0.8636113,1.2,2.84605224486096,0.916694203983895,2.940920653023,3.2081807
361157356.1827,3.379095,1.34,0.03,0.860557,1.31,3.09746531653234,0.91665529277287,3.16839963675827,3.45647885496183
361157556.1827,3.004007,1.195,0.03,0.8590035,1.165,2.75034012821506,0.915557163553567,2.82116433752532,3.08136340343348
361157756.1827,3.001186,1.24,0.07,0.8609067,1.17,2.76740608152459,0.922104155332122,2.93297738554743,3.18074413675214
361157956.1827,3.000091,1.24,0.085,0.8626246,1.155,2.73662372645272,0.912180239350315,2.93802027775011,3.22087691774892
361158156.1827,2.844558,1.185,0.065,0.8686954,1.12,2.66985479037804,0.938583354734914,2.82480172017676,3.00964395535714
361158356.1827,3.148697,1.225,0.025,0.850207,1.2,2.80815745074428,0.891847469205286,2.86666073096811,3.21429485416667
361158556.1827,3.056246,1.23,0.045,0.8634099,1.185,2.80991061881001,0.919399360787713,2.91661608534709,3.17230597468354
361158756.1827,2.815447,1.13,0.03,0.8620591,1.1,2.60483486021499,0.925194066950998,2.67587581094812,2.89223191818182
361158956.1827,3.003365,1.23,0.055,0.8616982,1.175,2.78143323663175,0.926105630395157,2.91162798387834,3.14394804255319
361159156.1827,3.029687,1.23,0.045,0.8675382,1.185,2.82153475025954,0.93129579070694,2.9286816395099,3.14473840506329
361159356.1827,2.766707,1.12,0.04,0.8664055,1.08,2.56861422427658,0.928401245334825,2.66374808443497,2.86917762962963
361159556.1827,2.933859,1.25,0.11,0.861573,1.14,2.69824419251713,0.919691161885126,2.95860108828633,3.21695065789474
361159756.1827,3.082225,1.365,0.18,0.8671727,1.185,2.82050366775013,0.915086882933636,3.24893460462356,3.55041107594937
361159956.1827,3.046546,1.41,0.245,0.8690032,1.165,2.77798067264759,0.911845963477192,3.36219120037176,3.68723593133047
361160156.1827,2.74244,1.255,0.225,0.8625703,1.03,2.44031981452236,0.889835261490627,2.97339938565588,3.34151669902913
361160356.1827,3.119639,1.355,0.15,0.8704023,1.205,2.87738491763474,0.922345475753682,3.23556561277599,3.50797580497925
361160556.1827,2.873303,1.245,0.14,0.8646011,1.105,2.62333506790424,0.913003281555841,2.95570331180161,3.23734138914027
361160756.1827,3.476557,1.44,0.085,0.8631145,1.355,3.21207117307837,0.923923057518797,3.41356641271798,3.69464360147601
361160956.1827,2.970582,1.215,0.065,0.8649083,1.15,2.73100655408995,0.919350670706936,2.88536779410373,3.13848446086956
361161156.1827,3.055233,1.29,0.11,0.8631846,1.18,2.79742412520195,0.915617278682821,3.05820095043264,3.3400428559322
361161356.1827,3.066079,1.27,0.065,0.8662079,1.205,2.86534128988927,0.934529504911409,3.01990326818205,3.23146915352697
361161556.1827,3.083406,1.265,0.065,0.8617997,1.2,2.84090100401695,0.921351584584369,2.99478314173453,3.250423825
361161756.1827,3.358945,1.335,0.01,0.867138,1.325,3.15361829730924,0.938871668726115,3.17741919011912,3.38429552830189
361161956.1827,2.881996,1.185,0.065,0.8683366,1.12,2.66889701831383,0.926058543562806,2.82378836312669,3.04925469642857
361162156.1827,3.327566,1.33,0.03,0.8638086,1.3,3.08383164523099,0.92675296154336,3.15499699089017,3.40435598461538
361162356.1827,2.878805,1.145,0.03,0.8656793,1.115,2.6499312729132,0.92049696763525,2.7212298721844,2.9562616367713
361162556.1827,2.733822,1.115,0.04,0.8649408,1.075,2.5529804015119,0.933850265859262,2.64797502110304,2.83554560930233
361162756.1827,2.945061,1.175,0.03,0.8612589,1.145,2.70922749485557,0.919922369979967,2.78021162135834,3.02222417030568
361162956.1827,3.12454,1.245,0.025,0.8672528,1.22,2.90404228772461,0.929430344218543,2.96355135099765,3.18856745901639
361163156.1827,3.210986,1.275,0.045,0.8525821,1.23,2.88520590813668,0.898542039154541,2.990762221849,3.32846109756098
361163356.1827,2.851143,1.145,0.04,0.8603142,1.105,2.61211316357835,0.916163504804338,2.70666929619658,2.95435179638009
361163556.1827,2.783611,1.135,0.055,0.8590636,1.08,2.5498247750334,0.916013327664462,2.67967696265084,2.92536896759259
361163756.1827,2.920712,1.16,0.02,0.8598782,1.14,2.69367508121824,0.922266584729424,2.74093253878348,2.97195256140351
361163956.1827,2.663303,1.05,0.015,0.8561472,1.035,2.43646599502016,0.914828690171625,2.47177709639726,2.7019015942029
361164156.1827,2.457518,1.02,0.06,0.866731,0.96,2.28395595048356,0.929375064794463,2.42670319738878,2.611112875
361164356.1827,2.468907,0.99,0.025,0.8670377,0.965,2.29655580005461,0.930191295198487,2.35605206430473,2.53286832124352
361164556.1827,2.53725,1.02,0.025,0.8611469,0.995,2.35404319473882,0.927793159814295,2.41319000867698,2.601
361164756.1827,2.433502,0.985,0.04,0.8552398,0.945,2.22258170083654,0.913326432785565,2.31665923314708,2.53650737566138
361164956.1827,2.37358,0.98,0.055,0.8689069,0.925,2.20548041076416,0.929178882011209,2.33661708383663,2.51471178378378
361165156.1827,2.45078,0.98,0.03,0.8696811,0.95,2.26684229956071,0.924947281910539,2.33842679323105,2.52817305263158
361165356.1827,2.441938,0.995,0.04,0.8695037,0.955,2.2783688300222,0.93301665727066,2.37379789096554,2.54421812565445
361165556.1827,2.630533,1.05,0.035,0.8652743,1.015,2.41129250409552,0.916655485445543,2.49444052147813,2.72124103448276
361165756.1827,2.137961,0.89,0.055,0.8628548,0.835,1.97888043094463,0.925592389638833,2.10922584855176,2.27878477844311
361165956.1827,2.170688,0.87,0.03,0.8661683,0.84,1.99733723873982,0.920140176174477,2.06867071155196,2.24821257142857
361166156.1827,2.209029,0.915,0.065,0.8616449,0.85,2.01199339715948,0.910804429076973,2.16585171576579,2.37795474705882
361166356.1827,2.329679,0.93,0.02,0.8619261,0.91,2.1546222550878,0.924857997641649,2.20197659036445,2.38088073626374
361166556.1827,1.907997,0.77,0.045,0.8618817,0.725,1.7165184386681,0.899644202096806,1.8230609624475,2.0264244
361166756.1827,2.315633,0.92,0.015,0.861659,0.905,2.14221141017891,0.925108344102416,2.17771767664596,2.35401365745856
361166956.1827,2.262842,0.915,0.035,0.8606541,0.88,2.08094210962983,0.91961440950355,2.16370685262647,2.35284139772727
361167156.1827,2.159472,0.885,0.05,0.8630909,0.835,1.97934769977329,0.916588730844062,2.09787151413097,2.2887817005988
361167356.1827,2.12493,0.86,0.03,0.8691819,0.83,1.97951590385079,0.931567582861926,2.05106467145986,2.20173469879518
361167556.1827,2.660645,1.07,0.04,0.8599699,1.03,2.43398225054861,0.914809097248453,2.52850583309419,2.76397101941748
361167756.1827,2.450392,0.965,0.025,0.8603386,0.94,2.22212333567611,0.906844021559043,2.28122236056111,2.515562
361167956.1827,2.03191,0.83,0.045,0.8580129,0.785,1.85139857284756,0.911161701476719,1.95752970122736,2.14838891719745
361168156.1827,2.320633,0.965,0.075,0.8635206,0.89,2.11063063872448,0.909506431531603,2.28849277120126,2.51619196067416
361168356.1827,2.419702,0.98,0.06,0.8579327,0.92,2.16961794764983,0.896646755530155,2.31111477032264,2.57750865217391
361168556.1827,2.289859,1,0.12,0.8709986,0.88,2.10258013962915,0.918213802521969,2.38929561321495,2.6021125
361168756.1827,2.180709,0.92,0.09,0.8612219,0.83,1.96382150383663,0.900542669304632,2.17676600425265,2.41717142168675
361168956.1827,2.009208,0.92,0.16,0.8686949,0.76,1.81168627334173,0.901691747863702,2.19309390983473,2.43219915789474
361169156.1827,2.31909,0.99,0.105,0.8678108,0.885,2.1077966623184,0.908889548192783,2.35787423242397,2.59423627118644
361169356.1827,2.296233,1,0.115,0.8643676,0.885,2.10055157714725,0.914781547494202,2.37350460694605,2.59461355932203
361169556.1827,2.209769,0.925,0.06,0.8643168,0.865,2.05297719111798,0.929046063691717,2.19538023327645,2.36304777456647
361169756.1827,2.558706,1.01,0.015,0.8652208,0.995,2.36365289249297,0.923768847414658,2.39928585067126,2.59727945728643
361169956.1827,2.330153,0.935,0.02,0.8619519,0.915,2.16651673431765,0.929774454431814,2.21387229135192,2.38108530601093
361170156.1827,2.123354,0.855,0.04,0.861464,0.815,1.9287976591594,0.908373101781145,2.02346257494637,2.22756769325153
361170356.1827,2.030939,0.84,0.05,0.8642694,0.79,1.87488451678755,0.923161412916663,1.99354809379943,2.15947944303797
361170556.1827,2.208781,0.9,0.04,0.8625352,0.86,2.03747706629911,0.922444129272712,2.13224344147581,2.311515
361170756.1827,2.185459,0.92,0.075,0.8620751,0.845,2.00101879502792,0.915605735466977,2.17862401352153,2.37943465088757
361170956.1827,2.372005,0.96,0.04,0.8632141,0.92,2.18110687999696,0.919520355141309,2.27593761390987,2.47513565217391
361171156.1827,2.393736,0.96,0.025,0.8669806,0.935,2.22503322992971,0.929523234780155,2.28452609704013,2.45773963636364
361171356.1827,2.607103,1.06,0.045,0.8657842,1.015,2.41252233566227,0.925365179535397,2.51948145399213,2.72268884729064
361171556.1827,2.492981,1.025,0.05,0.8661355,0.975,2.31826182615949,0.929915561393964,2.43714704801382,2.62082617948718
361171756.1827,2.877788,1.165,0.035,0.8667346,1.13,2.68841616166245,0.934195347837454,2.77168568879359,2.96692302654867
361171956.1827,2.273189,0.955,0.08,0.8627944,0.875,2.07355185198101,0.912177496891375,2.2631337355907,2.48102342285714
361172156.1827,2.887481,1.17,0.055,0.8587279,1.115,2.63157441750489,0.911373760556308,2.76138302105894,3.02991279820628
361172356.1827,2.573226,1.04,0.065,0.854115,0.975,2.29056197643401,0.890151885778399,2.44326610819627,2.7447744
361172556.1827,2.701201,1.125,0.07,0.8668965,1.055,2.51038785956274,0.929359888272935,2.67695387868065,2.88042760663507
361172756.1827,3.00531,1.255,0.11,0.8571971,1.145,2.69824547310359,0.897826005671159,2.95746556222271,3.29402973799127
361172956.1827,2.57742,1.075,0.08,0.8627445,0.995,2.35780701988972,0.914793483363101,2.54737944359945,2.78464974874372
361173156.1827,2.940162,1.195,0.045,0.8645027,1.15,2.72989908244205,0.928485941401203,2.83672122045065,3.0552118173913
361173356.1827,2.839218,1.15,0.04,0.8711392,1.11,2.652491044693,0.934232962982414,2.74807630756482,2.94153216216216
361173556.1827,3.144523,1.29,0.06,0.8620422,1.23,2.91262975619976,0.926254874332214,3.05470925650218,3.29791436585366
361173756.1827,3.111408,1.27,0.055,0.866665,1.215,2.89044097443092,0.928981661817069,3.02128398150393,3.25225362962963
361173956.1827,3.007377,1.22,0.05,0.8599319,1.17,2.7647097284923,0.919309327860226,2.88285971688941,3.13589738461538
361174156.1827,2.930618,1.18,0.035,0.862604,1.145,2.71287412875271,0.925700356973413,2.79580041216437,3.02020020960699
361174356.1827,3.567277,1.42,0.025,0.8637447,1.395,3.30897712275781,0.927591864258875,3.3682777880402,3.6312066953405
361174556.1827,3.436764,1.39,0.05,0.8606892,1.34,3.16881852687828,0.922035533099822,3.28705802414986,3.56500146268657
361174756.1827,3.388295,1.35,0.03,0.8614522,1.32,3.12390535866911,0.921969710036791,3.19490320772977,3.46530170454545
361174956.1827,3.596367,1.45,0.025,0.8689523,1.425,3.39778624014386,0.944782954616107,3.45739652505867,3.65946115789474
361175156.1827,4.119625,1.66,0.05,0.8665228,1.61,3.82958705559172,0.929596032549496,3.9485183306101,4.24756366459627
361175356.1827,4.070214,1.62,0.03,0.8621518,1.59,3.76551943632936,0.925140406948961,3.83656697286387,4.14701049056604
361175556.1827,4.585769,1.85,0.045,0.8665819,1.805,4.29367277672615,0.936303764259854,4.40071725038414,4.70009565096953
361175756.1827,4.954236,1.95,0.02,0.8624116,1.93,4.57191247896961,0.922828964742417,4.6192898103579,5.00557523316062
361175956.1827,4.890469,1.925,0.01,0.8617405,1.915,4.53333613746703,0.926973698732582,4.55700891103083,4.91600669712794
361176156.1827,4.801831,1.92,0.05,0.8576947,1.87,4.40893485526075,0.918177848254291,4.52682081395756,4.93022220320856
361176356.1827,4.53615,1.81,0.025,0.865101,1.785,4.23981406306507,0.934672368212046,4.29919521240772,4.59968151260504
361176556.1827,4.422931,1.78,0.045,0.8660837,1.735,4.12510351244898,0.932662868231266,4.23209466983238,4.53764678962536
361176756.1827,4.414561,1.745,0.045,0.8606722,1.7,4.02007456538512,0.910639713752992,4.12648830388061,4.53141702647059
361176956.1827,4.305964,1.78,0.105,0.8641248,1.675,3.97465505322161,0.923058124318182,4.22381253416984,4.57589010149254
361177156.1827,4.569519,1.875,0.115,0.8606842,1.76,4.16200949386004,0.910820043391884,4.43395897783384,4.86809552556818
361177356.1827,4.081102,1.7,0.115,0.8616928,1.585,3.75195563730939,0.919348655659522,4.02417954790281,4.37720719242902
361177556.1827,4.226793,1.79,0.175,0.8574386,1.615,3.80674143457818,0.900621685182639,4.21923663646746,4.684804625387
361177756.1827,4.421627,1.83,0.115,0.8637608,1.715,4.06809113411252,0.920043941769063,4.34087858625417,4.71812093877551
361177956.1827,4.573916,1.895,0.12,0.8664003,1.775,4.22154309244748,0.922960345674795,4.50694318883829,4.88313849014085
361178156.1827,4.581266,1.895,0.095,0.865948,1.8,4.27906558673581,0.934035610841154,4.50490515936909,4.82305503888889
361178356.1827,4.997829,1.975,0.03,0.8599021,1.945,4.59589758885862,0.9195787988862,4.66678546940657,5.07491633676093
361178556.1827,5.638096,2.255,0.065,0.8609406,2.19,5.18019211710791,0.918783950664889,5.33394211145129,5.80543674885845
361178756.1827,6.249062,2.565,0.12,0.8622904,2.445,5.79117682905001,0.926727375892575,6.07540636667209,6.55576442944785
361178956.1827,5.112877,2.055,0.065,0.8599375,1.99,4.702395871548,0.919716212916525,4.85599171659857,5.2798805201005
361179156.1827,5.592873,2.295,0.13,0.8622293,2.165,5.12766126492367,0.916820615258682,5.43555778429553,5.9287037113164
361179356.1827,6.020304,2.455,0.13,0.8609716,2.325,5.49968951616891,0.913523555649167,5.80719903750308,6.3569231483871
361179556.1827,5.415293,2.235,0.12,0.8635256,2.115,5.01573721446863,0.926217143646452,5.3003180493321,5.72254366666667
361179756.1827,5.412829,2.25,0.18,0.8559998,2.07,4.8722137727989,0.900123350063136,5.29588453565098,5.8835097826087
361179956.1827,6.053283,2.435,0.095,0.8597547,2.34,5.52843973066314,0.913296095798452,5.75288493340374,6.29903594230769
361180156.1827,5.541837,2.235,0.065,0.8642024,2.17,5.14965420392486,0.929232347310984,5.30390651878897,5.70783672580645
361180356.1827,5.292763,2.16,0.095,0.8615221,2.065,4.88736022488236,0.923404321123458,5.11220246283094,5.53625572881356
361180556.1827,5.93689,2.42,0.085,0.8700812,2.335,5.57388942442539,0.938856779294444,5.77679332210255,6.15300805139186
361180756.1827,5.915885,2.405,0.085,0.8663194,2.32,5.51728883016745,0.93262273187654,5.71943087782444,6.13263078663793
361180956.1827,5.599042,2.25,0.045,0.8678677,2.205,5.25192779840708,0.938004715522241,5.35910999837457,5.71330816326531
361181156.1827,5.850055,2.295,0.03,0.8580093,2.265,5.34191423085724,0.913139146701568,5.41266806172952,5.92753917218543
361181356.1827,5.502095,2.16,0.025,0.860248,2.135,5.04659948255335,0.91721416706788,5.10569315330924,5.56652234192037
361181556.1827,5.452516,2.185,0.04,0.8629626,2.145,5.08401931442099,0.932417128976969,5.17882620140319,5.55419462004662
361181756.1827,5.800059,2.275,0.03,0.8578789,2.245,5.29405462054077,0.912758753064541,5.36479922571503,5.87756535634744
361181956.1827,5.49474,2.185,0.025,0.8633528,2.16,5.12156994378711,0.932085948340978,5.18084737369205,5.55833652777778
361182156.1827,4.815545,1.945,0.055,0.8621259,1.89,4.47587887491041,0.929464655591509,4.60612931836019,4.95567990740741
361182356.1827,5.13094,2.07,0.055,0.8646909,2.015,4.78415825135887,0.932413602840586,4.91474321603616,5.27099047146402
361182556.1827,5.891161,2.39,0.09,0.8623896,2.3,5.44827324632299,0.924821651678335,5.66146654726607,6.12168469130435
361182756.1827,5.735278,2.35,0.115,0.8625708,2.235,5.29525972088887,0.923278648548314,5.56772274903304,6.03038178970917
361182956.1827,5.870588,2.335,0.03,0.8605147,2.305,5.44988973548081,0.928337968101459,5.52082105524845,5.94699478524946
361183156.1827,5.608031,2.26,0.07,0.8660778,2.19,5.20687227202191,0.928467098705751,5.37330197934681,5.78728313242009
361183356.1827,5.800168,2.32,0.045,0.8642586,2.275,5.39913444307325,0.930858286013999,5.50593050898019,5.9148965978022
361183556.1827,5.61534,2.26,0.06,0.8626223,2.2,5.21260463281027,0.928279433268559,5.35476657734146,5.76848563636364
361183756.1827,6.047939,2.41,0.045,0.8615199,2.365,5.59737603047918,0.925501403119174,5.7038800141458,6.16301606342495
361183956.1827,5.742187,2.31,0.07,0.8631527,2.24,5.31019504313757,0.924768741097699,5.47613863823562,5.92163034375
361184156.1827,5.527292,2.245,0.07,0.868625,2.175,5.18439765651468,0.937963410747013,5.35125183396572,5.70518185747126
361184356.1827,5.812889,2.33,0.045,0.8643455,2.285,5.42333816977376,0.932984987288379,5.53014351666208,5.92736602625821
361184556.1827,5.573305,2.225,0.04,0.8657182,2.185,5.19311665522838,0.931784041108173,5.28818515234927,5.67533346681922
361184756.1827,5.382092,2.135,0.04,0.8641711,2.095,4.97151515283746,0.923714264423102,5.0664366832019,5.48485270644391
361184956.1827,5.448142,2.17,0.045,0.8581089,2.125,5.0122288799228,0.919988664011107,5.11837019737999,5.56351441882353
361185156.1827,5.42634,2.165,0.05,0.8597251,2.115,4.99671108249313,0.920825286011036,5.11483663999887,5.55462226950355
361185356.1827,5.274038,2.13,0.065,0.8705083,2.065,4.93147694529674,0.935047670361256,5.08670503316322,5.44004888135593
361185556.1827,5.219233,2.115,0.05,0.870634,2.065,4.93209687091028,0.944984995096075,5.05151810265144,5.34560668038741
361185756.1827,5.553608,2.225,0.05,0.8596615,2.175,5.13813495572484,0.925188626155257,5.25625300068403,5.68127714942529
361185956.1827,5.327722,2.13,0.035,0.864387,2.095,4.97258861883544,0.933342358860962,5.05566289170382,5.41672928878282
361186156.1827,5.054117,2.045,0.075,0.8661625,1.97,4.68420421286708,0.926809611425117,4.86253686056506,5.24653262182741
361186356.1827,5.485137,2.19,0.055,0.8568885,2.135,5.02967387829433,0.916964130211211,5.15924393136514,5.62644029508197
361186556.1827,5.152882,2.04,0.03,0.86156,2.01,4.75736870376927,0.923244255111853,4.82837420681061,5.22979068656716
361186756.1827,5.002071,1.97,0.025,0.8610711,1.945,4.60127333465122,0.919873655262235,4.6604156654308,5.06636497172237
361186956.1827,4.605037,1.875,0.06,0.8661436,1.815,4.31556850927563,0.937140897950576,4.45823193106986,4.75726962809917
361187156.1827,4.844898,1.935,0.035,0.8624613,1.9,4.50107017951617,0.929033011534231,4.58398463019147,4.93414612105263
361187356.1827,4.383066,1.815,0.09,0.8698288,1.725,4.11671638015233,0.939232122024246,4.33150158259506,4.61174770434783
361187556.1827,3.872519,1.585,0.085,0.8630125,1.5,3.55543567364651,0.918119620238534,3.75691036181981,4.09196174333333
361187756.1827,4.513874,1.825,0.055,0.8737044,1.77,4.24051170280438,0.939439537480306,4.37227901560339,4.65413562146893
361187956.1827,4.245984,1.68,0.05,0.856536,1.63,3.83863185294639,0.904061780012924,3.95638129628831,4.37622890797546
361188156.1827,4.359965,1.465,0.06,0.7173811,1.405,2.87892915200892,0.660310152033083,3.00187274568902,4.54615567615658
361188356.1827,4.189355,1.675,0.04,0.8620296,1.635,3.87161760055204,0.924156009827776,3.96633607396004,4.29184686544343
361188556.1827,4.299121,1.745,0.07,0.8601845,1.675,3.95902453460489,0.920891627522206,4.12447630620032,4.47878575820895
361188756.1827,4.55136,1.815,0.045,0.8542648,1.77,4.15887392525696,0.91376509993869,4.26460800810247,4.66707254237288
361188956.1827,4.328532,1.73,0.035,0.8642163,1.695,4.02248166125518,0.929294657231409,4.10554175455544,4.41791171681416
361189156.1827,4.415588,1.745,0.03,0.8545324,1.715,4.03072185641902,0.912839208825421,4.10123011046717,4.49282860641399
361189356.1827,4.305251,1.73,0.045,0.8672209,1.685,4.01078291858742,0.931602575224399,4.11789581552299,4.42022802967359
361189556.1827,3.81224,1.53,0.04,0.8642045,1.49,3.53594510466957,0.927524265174693,3.63086980546607,3.91458201342282
361189756.1827,4.137241,1.645,0.04,0.8573268,1.605,3.78274734538968,0.914316411683457,3.87702142253335,4.24034980996885
361189956.1827,3.805779,1.55,0.065,0.8620062,1.485,3.51634104192895,0.923947775719228,3.67025495958914,3.97236191919192
